T,P_sat,rho_l,rho_g,Cp_l,Cp_g,lambda,k_l,k_g,mu_l,mu_g
416.85,2449200,849.82,159.6,1903.3,1787.4,92207,0.048137,0.026378,0.00010423,0.000018607
416.9,2451400,849.49,159.81,1904.9,1789.8,92123,0.048127,0.026397,0.00010413,0.000018617
416.95,2453600,849.16,160.02,1906.5,1792.2,92039,0.048117,0.026416,0.00010404,0.000018627
417,2455800,848.84,160.24,1908.1,1794.6,91955,0.048107,0.026435,0.00010395,0.000018637
417.05,2457900,848.51,160.45,1909.7,1797,91871,0.048097,0.026454,0.00010385,0.000018647
417.1,2460100,848.18,160.67,1911.3,1799.4,91787,0.048087,0.026473,0.00010376,0.000018657
417.15,2462300,847.86,160.89,1913,1801.9,91702,0.048077,0.026492,0.00010366,0.000018667
417.2,2464500,847.53,161.1,1914.6,1804.3,91618,0.048067,0.026511,0.00010357,0.000018677
417.25,2466700,847.2,161.32,1916.3,1806.8,91533,0.048057,0.02653,0.00010348,0.000018688
417.3,2468900,846.87,161.54,1917.9,1809.3,91448,0.048047,0.026549,0.00010338,0.000018698
417.35,2471000,846.54,161.75,1919.6,1811.8,91363,0.048037,0.026568,0.00010329,0.000018708
417.4,2473200,846.21,161.97,1921.3,1814.3,91279,0.048027,0.026587,0.00010319,0.000018718
417.45,2475400,845.88,162.19,1923,1816.8,91193,0.048018,0.026607,0.0001031,0.000018729
417.5,2477600,845.55,162.41,1924.7,1819.4,91108,0.048008,0.026626,0.000103,0.000018739
417.55,2479800,845.22,162.63,1926.4,1821.9,91023,0.047998,0.026645,0.00010291,0.000018749
417.6,2482000,844.89,162.85,1928.1,1824.5,90937,0.047988,0.026665,0.00010282,0.00001876
417.65,2484200,844.55,163.07,1929.8,1827,90852,0.047978,0.026684,0.00010272,0.00001877
417.7,2486400,844.22,163.29,1931.5,1829.6,90766,0.047968,0.026704,0.00010263,0.00001878
417.75,2488600,843.89,163.51,1933.2,1832.2,90680,0.047958,0.026723,0.00010253,0.000018791
417.8,2490800,843.56,163.73,1935,1834.8,90594,0.047948,0.026743,0.00010244,0.000018801
417.85,2493000,843.22,163.96,1936.7,1837.4,90508,0.047938,0.026763,0.00010235,0.000018812
417.9,2495200,842.89,164.18,1938.5,1840.1,90422,0.047928,0.026782,0.00010225,0.000018822
417.95,2497400,842.55,164.4,1940.2,1842.7,90336,0.047919,0.026802,0.00010216,0.000018833
418,2499600,842.22,164.63,1942,1845.4,90249,0.047909,0.026822,0.00010206,0.000018843
418.05,2501800,841.88,164.85,1943.8,1848,90163,0.047899,0.026842,0.00010197,0.000018854
418.1,2504000,841.54,165.07,1945.6,1850.7,90076,0.047889,0.026862,0.00010187,0.000018865
418.15,2506300,841.21,165.3,1947.3,1853.4,89989,0.047879,0.026882,0.00010178,0.000018875
418.2,2508500,840.87,165.52,1949.1,1856.1,89902,0.047869,0.026902,0.00010168,0.000018886
418.25,2510700,840.53,165.75,1951,1858.9,89815,0.04786,0.026922,0.00010159,0.000018897
418.3,2512900,840.19,165.98,1952.8,1861.6,89728,0.04785,0.026942,0.00010149,0.000018907
418.35,2515100,839.86,166.2,1954.6,1864.3,89641,0.04784,0.026962,0.0001014,0.000018918
418.4,2517300,839.52,166.43,1956.4,1867.1,89553,0.04783,0.026982,0.00010131,0.000018929
418.45,2519600,839.18,166.66,1958.3,1869.9,89466,0.04782,0.027003,0.00010121,0.00001894
418.5,2521800,838.84,166.89,1960.1,1872.7,89378,0.04781,0.027023,0.00010112,0.000018951
418.55,2524000,838.5,167.12,1962,1875.5,89290,0.047801,0.027044,0.00010102,0.000018962
418.6,2526200,838.16,167.35,1963.9,1878.3,89203,0.047791,0.027064,0.00010093,0.000018973
418.65,2528500,837.81,167.58,1965.8,1881.1,89114,0.047781,0.027084,0.00010083,0.000018984
418.7,2530700,837.47,167.81,1967.6,1884,89026,0.047771,0.027105,0.00010074,0.000018994
418.75,2532900,837.13,168.04,1969.5,1886.8,88938,0.047762,0.027126,0.00010064,0.000019006
418.8,2535200,836.79,168.27,1971.4,1889.7,88849,0.047752,0.027146,0.00010055,0.000019017
418.85,2537400,836.44,168.5,1973.4,1892.6,88761,0.047742,0.027167,0.00010045,0.000019028
418.9,2539600,836.1,168.73,1975.3,1895.5,88672,0.047732,0.027188,0.00010036,0.000019039
418.95,2541900,835.75,168.96,1977.2,1898.4,88583,0.047723,0.027209,0.00010026,0.00001905
419,2544100,835.41,169.2,1979.2,1901.4,88494,0.047713,0.02723,0.00010017,0.000019061
419.05,2546400,835.06,169.43,1981.1,1904.3,88405,0.047703,0.02725,0.00010007,0.000019072
419.1,2548600,834.72,169.67,1983.1,1907.3,88316,0.047694,0.027271,0.000099979,0.000019083
419.15,2550800,834.37,169.9,1985.1,1910.3,88227,0.047684,0.027293,0.000099884,0.000019095
419.2,2553100,834.02,170.14,1987,1913.3,88137,0.047674,0.027314,0.000099789,0.000019106
419.25,2555300,833.67,170.37,1989,1916.3,88047,0.047664,0.027335,0.000099694,0.000019117
419.3,2557600,833.33,170.61,1991,1919.3,87958,0.047655,0.027356,0.000099598,0.000019129
419.35,2559800,832.98,170.85,1993.1,1922.4,87868,0.047645,0.027377,0.000099503,0.00001914
419.4,2562100,832.63,171.08,1995.1,1925.4,87778,0.047635,0.027399,0.000099408,0.000019151
419.45,2564300,832.28,171.32,1997.1,1928.5,87687,0.047626,0.02742,0.000099313,0.000019163
419.5,2566600,831.93,171.56,1999.2,1931.6,87597,0.047616,0.027442,0.000099218,0.000019174
419.55,2568900,831.58,171.8,2001.2,1934.7,87507,0.047607,0.027463,0.000099123,0.000019186
419.6,2571100,831.23,172.04,2003.3,1937.9,87416,0.047597,0.027485,0.000099027,0.000019197
419.65,2573400,830.87,172.28,2005.3,1941,87325,0.047587,0.027506,0.000098932,0.000019209
419.7,2575600,830.52,172.52,2007.4,1944.2,87234,0.047578,0.027528,0.000098837,0.000019221
419.75,2577900,830.17,172.76,2009.5,1947.3,87143,0.047568,0.02755,0.000098741,0.000019232
419.8,2580200,829.82,173,2011.6,1950.5,87052,0.047558,0.027572,0.000098646,0.000019244
419.85,2582400,829.46,173.24,2013.7,1953.7,86961,0.047549,0.027593,0.00009855,0.000019256
419.9,2584700,829.11,173.48,2015.9,1957,86869,0.047539,0.027615,0.000098455,0.000019267
419.95,2587000,828.75,173.73,2018,1960.2,86778,0.04753,0.027637,0.000098359,0.000019279
420,2589300,828.4,173.97,2020.2,1963.5,86686,0.04752,0.02766,0.000098264,0.000019291
420.05,2591500,828.04,174.22,2022.3,1966.8,86594,0.047511,0.027682,0.000098168,0.000019303
420.1,2593800,827.68,174.46,2024.5,1970.1,86502,0.047501,0.027704,0.000098073,0.000019315
420.15,2596100,827.32,174.71,2026.7,1973.4,86410,0.047492,0.027726,0.000097977,0.000019326
420.2,2598400,826.97,174.95,2028.9,1976.7,86318,0.047482,0.027748,0.000097881,0.000019338
420.25,2600600,826.61,175.2,2031.1,1980.1,86225,0.047473,0.027771,0.000097786,0.00001935
420.3,2602900,826.25,175.45,2033.3,1983.4,86133,0.047463,0.027793,0.00009769,0.000019362
420.35,2605200,825.89,175.69,2035.5,1986.8,86040,0.047454,0.027816,0.000097594,0.000019374
420.4,2607500,825.53,175.94,2037.8,1990.2,85947,0.047444,0.027838,0.000097498,0.000019386
420.45,2609800,825.17,176.19,2040,1993.7,85854,0.047435,0.027861,0.000097402,0.000019399
420.5,2612100,824.81,176.44,2042.3,1997.1,85761,0.047425,0.027884,0.000097307,0.000019411
420.55,2614300,824.45,176.69,2044.5,2000.6,85667,0.047416,0.027907,0.000097211,0.000019423
420.6,2616600,824.08,176.94,2046.8,2004.1,85574,0.047406,0.027929,0.000097115,0.000019435
420.65,2618900,823.72,177.19,2049.1,2007.6,85480,0.047397,0.027952,0.000097019,0.000019447
420.7,2621200,823.36,177.44,2051.4,2011.1,85386,0.047388,0.027975,0.000096923,0.00001946
420.75,2623500,822.99,177.69,2053.8,2014.6,85292,0.047378,0.027998,0.000096827,0.000019472
420.8,2625800,822.63,177.95,2056.1,2018.2,85198,0.047369,0.028021,0.00009673,0.000019484
420.85,2628100,822.26,178.2,2058.5,2021.8,85104,0.047359,0.028045,0.000096634,0.000019497
420.9,2630400,821.9,178.45,2060.8,2025.4,85010,0.04735,0.028068,0.000096538,0.000019509
420.95,2632700,821.53,178.71,2063.2,2029,84915,0.047341,0.028091,0.000096442,0.000019522
421,2635000,821.16,178.96,2065.6,2032.7,84820,0.047331,0.028115,0.000096346,0.000019534
421.05,2637300,820.79,179.22,2068,2036.4,84725,0.047322,0.028138,0.000096249,0.000019547
421.1,2639600,820.43,179.48,2070.4,2040,84630,0.047313,0.028162,0.000096153,0.000019559
421.15,2642000,820.06,179.73,2072.8,2043.8,84535,0.047303,0.028185,0.000096057,0.000019572
421.2,2644300,819.69,179.99,2075.3,2047.5,84440,0.047294,0.028209,0.00009596,0.000019585
421.25,2646600,819.32,180.25,2077.7,2051.2,84344,0.047285,0.028233,0.000095864,0.000019597
421.3,2648900,818.95,180.51,2080.2,2055,84249,0.047276,0.028256,0.000095767,0.00001961
421.35,2651200,818.57,180.77,2082.7,2058.8,84153,0.047266,0.02828,0.000095671,0.000019623
421.4,2653500,818.2,181.03,2085.2,2062.6,84057,0.047257,0.028304,0.000095574,0.000019636
421.45,2655800,817.83,181.29,2087.7,2066.5,83961,0.047248,0.028328,0.000095477,0.000019648
421.5,2658200,817.46,181.55,2090.2,2070.3,83864,0.047239,0.028352,0.000095381,0.000019661
421.55,2660500,817.08,181.81,2092.7,2074.2,83768,0.047229,0.028377,0.000095284,0.000019674
421.6,2662800,816.71,182.07,2095.3,2078.1,83671,0.04722,0.028401,0.000095187,0.000019687
421.65,2665100,816.33,182.34,2097.9,2082.1,83574,0.047211,0.028425,0.00009509,0.0000197
421.7,2667500,815.96,182.6,2100.4,2086,83477,0.047202,0.02845,0.000094993,0.000019713
421.75,2669800,815.58,182.86,2103,2090,83380,0.047193,0.028474,0.000094896,0.000019726
421.8,2672100,815.2,183.13,2105.6,2094,83283,0.047184,0.028499,0.0000948,0.00001974
421.85,2674500,814.82,183.4,2108.3,2098.1,83185,0.047174,0.028523,0.000094703,0.000019753
421.9,2676800,814.44,183.66,2110.9,2102.1,83088,0.047165,0.028548,0.000094605,0.000019766
421.95,2679100,814.07,183.93,2113.6,2106.2,82990,0.047156,0.028573,0.000094508,0.000019779
422,2681500,813.69,184.2,2116.2,2110.3,82892,0.047147,0.028598,0.000094411,0.000019792
422.05,2683800,813.3,184.46,2118.9,2114.4,82794,0.047138,0.028623,0.000094314,0.000019806
422.1,2686100,812.92,184.73,2121.6,2118.6,82695,0.047129,0.028648,0.000094217,0.000019819
422.15,2688500,812.54,185,2124.4,2122.8,82597,0.04712,0.028673,0.00009412,0.000019833
422.2,2690800,812.16,185.27,2127.1,2127,82498,0.047111,0.028698,0.000094022,0.000019846
422.25,2693200,811.78,185.54,2129.8,2131.2,82399,0.047102,0.028723,0.000093925,0.00001986
422.3,2695500,811.39,185.82,2132.6,2135.5,82300,0.047093,0.028749,0.000093827,0.000019873
422.35,2697900,811.01,186.09,2135.4,2139.7,82201,0.047084,0.028774,0.00009373,0.000019887
422.4,2700200,810.62,186.36,2138.2,2144.1,82101,0.047075,0.0288,0.000093632,0.0000199
422.45,2702600,810.24,186.63,2141,2148.4,82002,0.047066,0.028825,0.000093535,0.000019914
422.5,2704900,809.85,186.91,2143.8,2152.8,81902,0.047057,0.028851,0.000093437,0.000019928
422.55,2707300,809.46,187.18,2146.7,2157.1,81802,0.047048,0.028877,0.000093339,0.000019942
422.6,2709600,809.07,187.46,2149.6,2161.6,81702,0.04704,0.028903,0.000093242,0.000019955
422.65,2712000,808.69,187.74,2152.4,2166,81602,0.047031,0.028929,0.000093144,0.000019969
422.7,2714400,808.3,188.01,2155.3,2170.5,81501,0.047022,0.028955,0.000093046,0.000019983
422.75,2716700,807.91,188.29,2158.3,2175,81401,0.047013,0.028981,0.000092948,0.000019997
422.8,2719100,807.51,188.57,2161.2,2179.5,81300,0.047004,0.029007,0.00009285,0.000020011
422.85,2721500,807.12,188.85,2164.2,2184.1,81199,0.046995,0.029033,0.000092752,0.000020025
422.9,2723800,806.73,189.13,2167.1,2188.7,81098,0.046987,0.02906,0.000092654,0.000020039
422.95,2726200,806.34,189.41,2170.1,2193.3,80996,0.046978,0.029086,0.000092556,0.000020053
423,2728600,805.94,189.69,2173.1,2198,80895,0.046969,0.029113,0.000092458,0.000020067
423.05,2730900,805.55,189.97,2176.2,2202.6,80793,0.04696,0.029139,0.00009236,0.000020082
423.1,2733300,805.15,190.26,2179.2,2207.3,80691,0.046952,0.029166,0.000092261,0.000020096
423.15,2735700,804.76,190.54,2182.3,2212.1,80589,0.046943,0.029193,0.000092163,0.00002011
423.2,2738100,804.36,190.82,2185.4,2216.9,80486,0.046934,0.02922,0.000092065,0.000020125
423.25,2740500,803.96,191.11,2188.5,2221.7,80384,0.046926,0.029247,0.000091966,0.000020139
423.3,2742800,803.57,191.39,2191.6,2226.5,80281,0.046917,0.029274,0.000091868,0.000020153
423.35,2745200,803.17,191.68,2194.8,2231.4,80178,0.046908,0.029301,0.000091769,0.000020168
423.4,2747600,802.77,191.97,2197.9,2236.3,80075,0.0469,0.029328,0.00009167,0.000020183
423.45,2750000,802.37,192.26,2201.1,2241.2,79972,0.046891,0.029356,0.000091572,0.000020197
423.5,2752400,801.97,192.54,2204.3,2246.2,79868,0.046883,0.029383,0.000091473,0.000020212
423.55,2754800,801.56,192.83,2207.5,2251.2,79765,0.046874,0.029411,0.000091374,0.000020227
423.6,2757200,801.16,193.12,2210.8,2256.2,79661,0.046866,0.029439,0.000091275,0.000020241
423.65,2759600,800.76,193.42,2214.1,2261.3,79557,0.046857,0.029466,0.000091176,0.000020256
423.7,2761900,800.35,193.71,2217.3,2266.4,79452,0.046849,0.029494,0.000091077,0.000020271
423.75,2764300,799.95,194,2220.7,2271.5,79348,0.04684,0.029522,0.000090978,0.000020286
423.8,2766700,799.54,194.29,2224,2276.7,79243,0.046832,0.02955,0.000090879,0.000020301
423.85,2769100,799.13,194.59,2227.4,2281.9,79138,0.046824,0.029578,0.00009078,0.000020316
423.9,2771500,798.73,194.88,2230.7,2287.1,79033,0.046815,0.029607,0.000090681,0.000020331
423.95,2773900,798.32,195.18,2234.1,2292.4,78928,0.046807,0.029635,0.000090581,0.000020346
424,2776400,797.91,195.47,2237.6,2297.7,78822,0.046799,0.029663,0.000090482,0.000020361
424.05,2778800,797.5,195.77,2241,2303.1,78716,0.04679,0.029692,0.000090383,0.000020376
424.1,2781200,797.09,196.07,2244.5,2308.4,78611,0.046782,0.029721,0.000090283,0.000020392
424.15,2783600,796.68,196.37,2248,2313.9,78504,0.046774,0.02975,0.000090183,0.000020407
424.2,2786000,796.26,196.67,2251.5,2319.3,78398,0.046765,0.029778,0.000090084,0.000020422
424.25,2788400,795.85,196.97,2255,2324.8,78291,0.046757,0.029807,0.000089984,0.000020438
424.3,2790800,795.44,197.27,2258.6,2330.4,78185,0.046749,0.029837,0.000089884,0.000020453
424.35,2793200,795.02,197.57,2262.2,2336,78078,0.046741,0.029866,0.000089785,0.000020469
424.4,2795700,794.61,197.88,2265.8,2341.6,77970,0.046733,0.029895,0.000089685,0.000020484
424.45,2798100,794.19,198.18,2269.4,2347.2,77863,0.046725,0.029924,0.000089585,0.0000205
424.5,2800500,793.77,198.49,2273.1,2352.9,77755,0.046717,0.029954,0.000089485,0.000020516
424.55,2802900,793.35,198.79,2276.8,2358.7,77647,0.046709,0.029984,0.000089384,0.000020532
424.6,2805400,792.93,199.1,2280.5,2364.5,77539,0.046701,0.030013,0.000089284,0.000020547
424.65,2807800,792.51,199.4,2284.2,2370.3,77431,0.046693,0.030043,0.000089184,0.000020563
424.7,2810200,792.09,199.71,2288,2376.1,77322,0.046685,0.030073,0.000089084,0.000020579
424.75,2812600,791.67,200.02,2291.8,2382,77214,0.046677,0.030103,0.000088983,0.000020595
424.8,2815100,791.25,200.33,2295.6,2388,77105,0.046669,0.030134,0.000088883,0.000020611
424.85,2817500,790.83,200.64,2299.4,2394,76995,0.046661,0.030164,0.000088782,0.000020627
424.9,2820000,790.4,200.96,2303.3,2400,76886,0.046653,0.030194,0.000088681,0.000020643
424.95,2822400,789.98,201.27,2307.2,2406.1,76776,0.046645,0.030225,0.000088581,0.00002066
425,2824800,789.55,201.58,2311.1,2412.2,76666,0.046638,0.030256,0.00008848,0.000020676
425.05,2827300,789.12,201.9,2315.1,2418.4,76556,0.04663,0.030286,0.000088379,0.000020692
425.1,2829700,788.69,202.21,2319.1,2424.6,76446,0.046622,0.030317,0.000088278,0.000020709
425.15,2832200,788.26,202.53,2323.1,2430.9,76335,0.046614,0.030348,0.000088177,0.000020725
425.2,2834600,787.83,202.84,2327.1,2437.2,76224,0.046607,0.030379,0.000088076,0.000020742
425.25,2837100,787.4,203.16,2331.2,2443.6,76113,0.046599,0.030411,0.000087975,0.000020758
425.3,2839500,786.97,203.48,2335.3,2450,76002,0.046592,0.030442,0.000087873,0.000020775
425.35,2842000,786.54,203.8,2339.4,2456.4,75890,0.046584,0.030474,0.000087772,0.000020792
425.4,2844400,786.1,204.12,2343.6,2462.9,75779,0.046576,0.030505,0.000087671,0.000020808
425.45,2846900,785.67,204.44,2347.8,2469.5,75666,0.046569,0.030537,0.000087569,0.000020825
425.5,2849300,785.23,204.77,2352,2476.1,75554,0.046562,0.030569,0.000087467,0.000020842
425.55,2851800,784.8,205.09,2356.3,2482.8,75442,0.046554,0.030601,0.000087366,0.000020859
425.6,2854300,784.36,205.42,2360.6,2489.5,75329,0.046547,0.030633,0.000087264,0.000020876
425.65,2856700,783.92,205.74,2364.9,2496.2,75216,0.046539,0.030665,0.000087162,0.000020893
425.7,2859200,783.48,206.07,2369.2,2503.1,75103,0.046532,0.030698,0.00008706,0.000020911
425.75,2861700,783.04,206.4,2373.6,2509.9,74989,0.046525,0.03073,0.000086958,0.000020928
425.8,2864100,782.6,206.72,2378,2516.8,74875,0.046518,0.030763,0.000086856,0.000020945
425.85,2866600,782.16,207.05,2382.5,2523.8,74761,0.04651,0.030796,0.000086754,0.000020962
425.9,2869100,781.71,207.39,2387,2530.9,74647,0.046503,0.030829,0.000086652,0.00002098
425.95,2871500,781.27,207.72,2391.5,2537.9,74532,0.046496,0.030862,0.000086549,0.000020997
426,2874000,780.82,208.05,2396,2545.1,74417,0.046489,0.030895,0.000086447,0.000021015
426.05,2876500,780.38,208.38,2400.6,2552.3,74302,0.046482,0.030929,0.000086344,0.000021033
426.1,2879000,779.93,208.72,2405.3,2559.5,74187,0.046475,0.030962,0.000086241,0.00002105
426.15,2881500,779.48,209.05,2409.9,2566.9,74071,0.046468,0.030996,0.000086139,0.000021068
426.2,2883900,779.03,209.39,2414.6,2574.2,73955,0.046461,0.031029,0.000086036,0.000021086
426.25,2886400,778.58,209.73,2419.4,2581.7,73839,0.046454,0.031063,0.000085933,0.000021104
426.3,2888900,778.13,210.07,2424.2,2589.2,73723,0.046447,0.031098,0.00008583,0.000021122
426.35,2891400,777.67,210.41,2429,2596.7,73606,0.046441,0.031132,0.000085727,0.00002114
426.4,2893900,777.22,210.75,2433.8,2604.4,73489,0.046434,0.031166,0.000085623,0.000021158
426.45,2896400,776.77,211.09,2438.7,2612,73372,0.046427,0.031201,0.00008552,0.000021176
426.5,2898900,776.31,211.43,2443.6,2619.8,73255,0.04642,0.031235,0.000085417,0.000021194
426.55,2901400,775.85,211.78,2448.6,2627.6,73137,0.046414,0.03127,0.000085313,0.000021213
426.6,2903900,775.39,212.12,2453.6,2635.5,73019,0.046407,0.031305,0.00008521,0.000021231
426.65,2906400,774.93,212.47,2458.7,2643.4,72900,0.046401,0.03134,0.000085106,0.00002125
426.7,2908900,774.47,212.82,2463.8,2651.4,72782,0.046394,0.031375,0.000085002,0.000021268
426.75,2911400,774.01,213.17,2468.9,2659.5,72663,0.046388,0.031411,0.000084898,0.000021287
426.8,2913900,773.55,213.52,2474.1,2667.7,72544,0.046382,0.031447,0.000084794,0.000021306
426.85,2916400,773.08,213.87,2479.3,2675.9,72424,0.046375,0.031482,0.00008469,0.000021325
426.9,2918900,772.62,214.22,2484.6,2684.2,72304,0.046369,0.031518,0.000084586,0.000021343
426.95,2921400,772.15,214.57,2489.9,2692.5,72184,0.046363,0.031554,0.000084481,0.000021362
427,2923900,771.69,214.93,2495.3,2701,72064,0.046357,0.031591,0.000084377,0.000021382
427.05,2926400,771.22,215.28,2500.7,2709.5,71943,0.04635,0.031627,0.000084272,0.000021401
427.1,2929000,770.75,215.64,2506.1,2718,71822,0.046344,0.031663,0.000084168,0.00002142
427.15,2931500,770.28,216,2511.6,2726.7,71701,0.046338,0.0317,0.000084063,0.000021439
427.2,2934000,769.8,216.36,2517.1,2735.4,71579,0.046332,0.031737,0.000083958,0.000021459
427.25,2936500,769.33,216.72,2522.7,2744.2,71458,0.046327,0.031774,0.000083853,0.000021478
427.3,2939000,768.85,217.08,2528.4,2753.1,71335,0.046321,0.031811,0.000083748,0.000021498
427.35,2941600,768.38,217.44,2534.1,2762.1,71213,0.046315,0.031849,0.000083642,0.000021517
427.4,2944100,767.9,217.8,2539.8,2771.1,71090,0.046309,0.031886,0.000083537,0.000021537
427.45,2946600,767.42,218.17,2545.6,2780.3,70967,0.046304,0.031924,0.000083432,0.000021557
427.5,2949200,766.94,218.53,2551.4,2789.5,70844,0.046298,0.031962,0.000083326,0.000021577
427.55,2951700,766.46,218.9,2557.3,2798.8,70720,0.046292,0.032,0.00008322,0.000021596
427.6,2954200,765.98,219.27,2563.3,2808.1,70596,0.046287,0.032039,0.000083114,0.000021617
427.65,2956800,765.5,219.64,2569.3,2817.6,70471,0.046281,0.032077,0.000083008,0.000021637
427.7,2959300,765.01,220.01,2575.3,2827.2,70347,0.046276,0.032116,0.000082902,0.000021657
427.75,2961800,764.53,220.39,2581.4,2836.8,70222,0.046271,0.032155,0.000082796,0.000021677
427.8,2964400,764.04,220.76,2587.6,2846.5,70096,0.046266,0.032194,0.00008269,0.000021698
427.85,2966900,763.55,221.13,2593.8,2856.4,69971,0.04626,0.032233,0.000082583,0.000021718
427.9,2969500,763.06,221.51,2600.1,2866.3,69845,0.046255,0.032272,0.000082477,0.000021739
427.95,2972000,762.57,221.89,2606.4,2876.3,69718,0.04625,0.032312,0.00008237,0.000021759
428,2974600,762.08,222.27,2612.8,2886.4,69591,0.046245,0.032352,0.000082263,0.00002178
428.05,2977100,761.58,222.65,2619.3,2896.6,69464,0.04624,0.032392,0.000082156,0.000021801
428.1,2979700,761.09,223.03,2625.8,2906.9,69337,0.046236,0.032432,0.000082049,0.000021822
428.15,2982200,760.59,223.41,2632.3,2917.3,69209,0.046231,0.032472,0.000081942,0.000021843
428.2,2984800,760.09,223.8,2639,2927.8,69081,0.046226,0.032513,0.000081835,0.000021864
428.25,2987400,759.59,224.19,2645.7,2938.3,68953,0.046222,0.032554,0.000081727,0.000021886
428.3,2989900,759.09,224.57,2652.4,2949,68824,0.046217,0.032595,0.000081619,0.000021907
